name,countries,regions,localities,status,has_downhill,has_nordic,downhill_distance_km,nordic_distance_km,vertical_m,min_elevation_m,max_elevation_m,lift_count,surface_lifts_count,run_convention,wikidata_id,websites,openskimap,id,geometry,lat,lng,sources
Skilift Mastrils,Switzerland,Graubunden,Mastrils,operating,yes,no,2,,229,719,948,1,1,europe,,https://skiliftmastrils.ch/,https://openskimap.org/?obj=9b6e752192ea00faed1885cdf3caec2d7535fae2,9b6e752192ea00faed1885cdf3caec2d7535fae2,Polygon,46.966223,9.535482,https://www.openstreetmap.org/way/1446968230 https://www.skimap.org/SkiAreas/view/13947
,United States,Oregon,,operating,no,yes,,53,258,1530,1788,,,north_america,,,https://openskimap.org/?obj=9b6fab5c-e901-4eff-87ff-484e5710c026,9b6fab5c-e901-4eff-87ff-484e5710c026,Point,43.996653,-121.525795,
Mayrhofen Hippach,Austria,Tyrol,"Finkenberg;Mairhofen;Schwendau",operating,yes,yes,107,12,1853,615,2468,53,26,europe,Q2292145,https://www.mayrhofner-bergbahnen.com/,https://openskimap.org/?obj=9b725bdff1218e92fff54cc9b024b7f9fcd71910,9b725bdff1218e92fff54cc9b024b7f9fcd71910,Polygon,47.171890,11.793236,https://www.openstreetmap.org/way/539196496 https://www.skimap.org/SkiAreas/view/634
,Estonia,"Harju;Rapla",,operating,no,yes,,3,7,48,56,,,europe,,,https://openskimap.org/?obj=9b797e7b-7638-40bf-a5fd-7cf7bace6fbc,9b797e7b-7638-40bf-a5fd-7cf7bace6fbc,Point,59.090717,24.355196,
,Norway,Møre and Romsdal,,operating,no,yes,,3,37,347,384,,,europe,,,https://openskimap.org/?obj=9b7ae58d-416a-40ae-ac6c-876f47777094,9b7ae58d-416a-40ae-ac6c-876f47777094,Point,62.031511,6.769011,
Centro Fondo Arpy - Morgex,Italy,Valle D'Aosta,,operating,yes,yes,,9,88,1673,1761,,,europe,,https://ostellodiarpy.com/,https://openskimap.org/?obj=9b7f680e628d68405c53384a3643c88261c40786,9b7f680e628d68405c53384a3643c88261c40786,Polygon,45.740996,7.007887,https://www.openstreetmap.org/way/1148974860
,Norway,Møre and Romsdal,,operating,no,yes,,6,391,72,462,,,europe,,,https://openskimap.org/?obj=9b89b034-fb85-46ef-a339-b58a8905f036,9b89b034-fb85-46ef-a339-b58a8905f036,Point,62.797039,7.499105,
"پیست اسکی نسار, Nesar Ski Resort",Iran,Kordestan,,operating,yes,no,1,,149,2003,2152,2,1,europe,,,https://openskimap.org/?obj=9b8d54fa8f84e7e640077b3d2e8c7d4c622b6423,9b8d54fa8f84e7e640077b3d2e8c7d4c622b6423,Polygon,35.871272,47.579180,https://www.openstreetmap.org/way/632828248 https://www.skimap.org/SkiAreas/view/13490
,Norway,Trøndelag,,operating,no,yes,,15,135,139,274,,,europe,,,https://openskimap.org/?obj=9b92a296-f546-4a25-b803-45595c99b9d1,9b92a296-f546-4a25-b803-45595c99b9d1,Point,64.753827,12.912185,
Ski Mont Blanc,Canada,Quebec,Saint-Faustin - Lac-Carré,operating,yes,yes,22,,199,341,540,7,2,north_america,,https://www.skimontblanc.com,https://openskimap.org/?obj=9ba1da0fcaef1c5a5d1ced87bfe780e1a4c6cc78,9ba1da0fcaef1c5a5d1ced87bfe780e1a4c6cc78,Point,46.103292,-74.488403,https://www.openstreetmap.org/relation/5853609 https://www.skimap.org/SkiAreas/view/98
,Italy,"Bolzano/Bozen;Sondrio",,operating,no,yes,,3,34,2694,2729,,,europe,,,https://openskimap.org/?obj=9bb02e94-e7f5-45da-b979-992dbd7f577d,9bb02e94-e7f5-45da-b979-992dbd7f577d,Point,46.528973,10.447726,
,Norway,Nordland,,operating,no,yes,,15,158,24,182,,,europe,,,https://openskimap.org/?obj=9bb46b53-50e1-4fdf-96b2-09ea28999e2a,9bb46b53-50e1-4fdf-96b2-09ea28999e2a,Point,68.667863,15.300831,
Renegade Mountain,United States,Tennessee,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=9bb7c2dd0494a841992c6e79b163ffc6063f9a75,9bb7c2dd0494a841992c6e79b163ffc6063f9a75,Point,35.891867,-84.867098,https://www.skimap.org/SkiAreas/view/15679
Ochodzitaski,Poland,Silesian Voivodeship,,operating,yes,no,,,140,750,890,1,1,europe,,,https://openskimap.org/?obj=9bc635c55e0aaa199703ee7f5b930aab54aaacb3,9bc635c55e0aaa199703ee7f5b930aab54aaacb3,Point,49.547071,18.948631,https://www.skimap.org/SkiAreas/view/12613
,Sweden,Varmland,Arvika,operating,no,yes,,8,16,53,69,,,europe,,,https://openskimap.org/?obj=9bd108a4-26ab-4099-851b-81f20a0c697c,9bd108a4-26ab-4099-851b-81f20a0c697c,Point,59.668993,12.557323,
,Sweden,Orebro,,operating,no,yes,,2,7,116,123,,,europe,,,https://openskimap.org/?obj=9bd1790e-52f7-4f48-9eec-1d344a5f6c22,9bd1790e-52f7-4f48-9eec-1d344a5f6c22,Point,59.342543,14.520005,
,Norway,Vestfold og Telemark,,operating,no,yes,,58,509,475,984,,,europe,,,https://openskimap.org/?obj=9bdc188d-fc70-4ef4-a255-6cac0aae28aa,9bdc188d-fc70-4ef4-a255-6cac0aae28aa,Point,59.352555,7.809009,
,Finland,Northern Ostrobothnia,Haapavesi,operating,no,yes,,23,51,117,168,,,europe,,,https://openskimap.org/?obj=9bdc9a1c-6ef3-40f9-b7e2-622a57b77ac7,9bdc9a1c-6ef3-40f9-b7e2-622a57b77ac7,Point,64.172487,25.444430,
Tusten Skiheiser,Norway,Møre and Romsdal,,operating,yes,no,,,541,119,660,4,4,europe,,https://www.tusten.no/,https://openskimap.org/?obj=9bf686ad4ff37a7ab18280ae5b0c8ed86acaef40,9bf686ad4ff37a7ab18280ae5b0c8ed86acaef40,Polygon,62.767843,7.265769,https://www.openstreetmap.org/relation/5894110 https://www.skimap.org/SkiAreas/view/14568
,Finland,Uusimaa,Järvenpää,operating,no,yes,,19,28,48,76,,,europe,,,https://openskimap.org/?obj=9bf7e3aa-3abe-4693-b3ac-5d90b8b705eb,9bf7e3aa-3abe-4693-b3ac-5d90b8b705eb,Point,60.492425,25.109189,
Vallelunga - Maseben,Italy,Bolzano/Bozen,,abandoned,yes,no,,,,,,,,europe,,https://www.ortlerskiarena.com/it/aree-sciistiche/val-venosta/maseben.html,https://openskimap.org/?obj=9c045fe3b2a3e5a3322b99398d9a016cc9cba030,9c045fe3b2a3e5a3322b99398d9a016cc9cba030,Point,46.829781,10.650902,https://www.skimap.org/SkiAreas/view/4419
,Switzerland,Bern,Beatenberg,operating,yes,no,0,,47,1173,1220,1,1,europe,,,https://openskimap.org/?obj=9c118dba-d111-4dde-b2f9-eafda99df122,9c118dba-d111-4dde-b2f9-eafda99df122,Point,46.701330,7.797403,
Timber Ridge,United States,Vermont,,operating,yes,no,2,,234,610,844,,,north_america,,,https://openskimap.org/?obj=9c13af4658ec1a5854646e9eb1206c0b70b0fc6e,9c13af4658ec1a5854646e9eb1206c0b70b0fc6e,Polygon,43.193261,-72.736035,https://www.openstreetmap.org/way/1092381874 https://www.skimap.org/SkiAreas/view/2753
,Russia,Tyumen,,operating,no,yes,,5,34,83,117,,,europe,,,https://openskimap.org/?obj=9c19c16e-dcfa-4bd2-891e-e86f07448e30,9c19c16e-dcfa-4bd2-891e-e86f07448e30,Point,56.079014,69.658455,
,Russia,Krasnoyarsk,,operating,no,yes,,21,435,181,615,,,europe,,,https://openskimap.org/?obj=9c1c05e0-d5b5-470a-8cf2-3a44b37860c6,9c1c05e0-d5b5-470a-8cf2-3a44b37860c6,Point,56.036044,92.225922,
,Russia,Moscow Oblast,,operating,no,yes,,1,20,209,229,,,europe,,,https://openskimap.org/?obj=9c276a41-8ba5-4aa6-bff8-37d17481e0cd,9c276a41-8ba5-4aa6-bff8-37d17481e0cd,Point,56.386678,38.132970,
,China,Henan,,operating,yes,no,0,,32,555,587,,,north_america,,,https://openskimap.org/?obj=9c31649fe2ae914c2b0e0f3234a0504ca36015cf,9c31649fe2ae914c2b0e0f3234a0504ca36015cf,Polygon,34.255704,113.085752,https://www.openstreetmap.org/way/1059359562
Ski Sawmill Family Resort,United States,Pennsylvania,Pine,operating,yes,no,6,,113,508,621,5,3,north_america,,https://skisawmill.com/,https://openskimap.org/?obj=9c31da817c3d7fcd0595055da97cccadd8737f83,9c31da817c3d7fcd0595055da97cccadd8737f83,Polygon,41.517605,-77.292436,https://www.openstreetmap.org/way/1235201198 https://www.skimap.org/SkiAreas/view/262
,Germany,Baden-Württemberg,"Bartholomä;Essingen;Heidenheim;Königsbronn Abbey;Oberkochen;Steinheim am Albuch",operating,no,yes,,59,198,513,711,,,europe,,,https://openskimap.org/?obj=9c392a54-b0d9-45ac-ab48-d9d0c1da6199,9c392a54-b0d9-45ac-ab48-d9d0c1da6199,Point,48.755659,10.053998,
Mott Mountain / Silver Ridge Resort,United States,Michigan,Surrey,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=9c3dda6df0868f6b2fcc0787d197f47d36d8308a,9c3dda6df0868f6b2fcc0787d197f47d36d8308a,Point,43.816445,-84.875050,https://www.skimap.org/SkiAreas/view/5157
Freizeitzentrum Althütte,Germany,Bavaria,"Gleißenberg;Waldmünchen",operating,yes,no,0,,35,772,807,1,1,europe,,,https://openskimap.org/?obj=9c47f3f56785bd4cc68a474531f8480770c06792,9c47f3f56785bd4cc68a474531f8480770c06792,Polygon,49.334018,12.767360,https://www.openstreetmap.org/way/1139759156
Bergbahn Weissensee,Austria,Carinthia,,operating,yes,yes,5,26,434,931,1365,5,4,europe,,https://www.weissensee.com/de/Winter-World/Sun-Ski-World/Skigebiet-Weissensee,https://openskimap.org/?obj=9c52e39dc101c4bba85c1260711d063b1e701447,9c52e39dc101c4bba85c1260711d063b1e701447,Polygon,46.705529,13.300272,https://www.openstreetmap.org/way/1289108633 https://www.skimap.org/SkiAreas/view/13512
Sarajevo Olympic Bobsleigh Track,Bosnia and Herzegovina,"Republic of Srpska;Sarajevo",Sarajevo,operating,yes,no,,,,,,,,europe,Q7422989,,https://openskimap.org/?obj=9c5333bdc3df0aa3d4e722ca05428bff8cdffa2d,9c5333bdc3df0aa3d4e722ca05428bff8cdffa2d,Point,43.841023,18.442666,https://www.openstreetmap.org/relation/5926966
Hogback Mountain,United States,Vermont,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=9c625d381e1c2e8da5acefe54de4b2f752282572,9c625d381e1c2e8da5acefe54de4b2f752282572,Point,42.852121,-72.798328,https://www.skimap.org/SkiAreas/view/4623
Ramudla,Italy,Bolzano/Bozen,,operating,yes,no,0,,81,1787,1868,1,1,europe,,,https://openskimap.org/?obj=9c678819774347ccda13617da870dd0a25c5948a,9c678819774347ccda13617da870dd0a25c5948a,Point,46.724030,10.681905,https://www.openstreetmap.org/relation/14028036
,Austria,Tyrol,,operating,no,yes,,9,189,1084,1273,,,europe,,,https://openskimap.org/?obj=9c732f73-caaf-43ce-a7c7-23c6f0eb6a9f,9c732f73-caaf-43ce-a7c7-23c6f0eb6a9f,Point,47.354750,10.445803,
Húsavík,Iceland,Northeast,,,yes,no,0,,87,22,109,1,1,europe,,,https://openskimap.org/?obj=9c81f2a52868c71ea81ff3dfc8892e757526c826,9c81f2a52868c71ea81ff3dfc8892e757526c826,Point,66.045746,-17.331872,https://www.skimap.org/SkiAreas/view/3978
黑河红河河谷滑雪场,China,Heilongjiang,,operating,yes,no,2,,80,169,249,1,,north_america,,,https://openskimap.org/?obj=9c86164a53fc2ea51baec0b72f202644dff87e84,9c86164a53fc2ea51baec0b72f202644dff87e84,Polygon,50.292926,127.328027,https://www.openstreetmap.org/way/1354183475 https://www.skimap.org/SkiAreas/view/13896
"エコーバレー, Echo Valley",Japan,Nagano Prefecture,,operating,yes,no,8,,329,1461,1790,7,,japan,Q18336608,https://www.echovalley.co.jp/,https://openskimap.org/?obj=9c88fda37659638e25528abf661346d8f460695c,9c88fda37659638e25528abf661346d8f460695c,Polygon,36.118289,138.200932,https://www.openstreetmap.org/way/664629852 https://www.skimap.org/SkiAreas/view/1595
Stokely Creek Lodge,Canada,Ontario,,operating,no,yes,,82,248,251,500,,,north_america,,https://www.stokelycreek.com/ski-snowshoe,https://openskimap.org/?obj=9c8ae7b2459a24b94e3495a61c31d20c0d3cab72,9c8ae7b2459a24b94e3495a61c31d20c0d3cab72,Polygon,46.803132,-84.328789,https://www.openstreetmap.org/way/1464758453
"志賀高原 一の瀬ダイヤモンドスキー場, Shiga Kogen Ichinose Diamond Ski Area",Japan,Nagano Prefecture,Yamanouchi,operating,yes,no,2,,101,1610,1711,2,,japan,Q60986470,https://www.shigakogen.gr.jp/,https://openskimap.org/?obj=9c8d2ef459fa8691020db504f0118b013a4dc070,9c8d2ef459fa8691020db504f0118b013a4dc070,Polygon,36.739244,138.511419,https://www.openstreetmap.org/way/937384807 https://www.skimap.org/SkiAreas/view/1651 https://www.skimap.org/SkiAreas/view/1653
,China,Sichuan,,operating,yes,no,2,,91,3740,3831,5,4,north_america,,,https://openskimap.org/?obj=9c90799d04ff34a23b96a4c163455801f3917c53,9c90799d04ff34a23b96a4c163455801f3917c53,Polygon,31.876885,102.744816,https://www.openstreetmap.org/way/1339439650
,Norway,Møre and Romsdal,,operating,no,yes,,11,246,254,500,,,europe,,,https://openskimap.org/?obj=9c9a266c-4cf2-4361-b67a-1baceac4a150,9c9a266c-4cf2-4361-b67a-1baceac4a150,Point,62.012380,5.690591,
,Poland,Podkarpackie,Ustrzyki Dolne Obszar Wiejski,operating,no,yes,,6,62,519,581,,,europe,,,https://openskimap.org/?obj=9c9a2e45-f6f3-4499-a870-3cb8b12fc994,9c9a2e45-f6f3-4499-a870-3cb8b12fc994,Point,49.415358,22.543846,
,Finland,Kymenlaakso,Kotka,operating,no,yes,,6,44,9,53,,,europe,,,https://openskimap.org/?obj=9c9f2157-bc19-4363-b251-bf5b6f037f56,9c9f2157-bc19-4363-b251-bf5b6f037f56,Point,60.521211,26.906680,
,Russia,Bashkortostan,,operating,no,yes,,3,53,477,530,,,europe,,,https://openskimap.org/?obj=9ca56c38-9ae1-402d-8571-d35dd03d1da6,9ca56c38-9ae1-402d-8571-d35dd03d1da6,Point,53.585490,58.584637,
Snova Mizonokuchi (スノーヴァ溝の口-R246),Japan,Kanagawa Prefecture,Kawasaki-shi,abandoned,yes,no,,,,,,,,japan,,https://www.snova246.com/,https://openskimap.org/?obj=9ca5ba15076c7f0f62a7c5ce0464f87485f89a74,9ca5ba15076c7f0f62a7c5ce0464f87485f89a74,Point,35.604787,139.598333,https://www.skimap.org/SkiAreas/view/1469
,Germany,Bavaria,Miesbach,operating,no,yes,,5,23,715,738,,,europe,,,https://openskimap.org/?obj=9cb0145f-de20-47c2-87a4-04f1f9f026f5,9cb0145f-de20-47c2-87a4-04f1f9f026f5,Point,47.784077,11.860278,
La Chaux-de-Gilley,France,Doubs,"Arçon;La Chaux;Maisons-du-Bois-Lièvremont",,yes,yes,,16,75,873,948,,,europe,,,https://openskimap.org/?obj=9cb0c72d0407c8c26fa6513e1b44768ab0e6e027,9cb0c72d0407c8c26fa6513e1b44768ab0e6e027,Point,47.022000,6.435110,https://www.skimap.org/SkiAreas/view/922
Skiverein Sehmatal e.V. Skilift Neudorf,Germany,Saxony,Sehmatal,operating,yes,no,1,,92,724,816,1,1,europe,,,https://openskimap.org/?obj=9cb2020f5b612ab7258edf6a9995792cb9fd45eb,9cb2020f5b612ab7258edf6a9995792cb9fd45eb,Polygon,50.470449,12.963187,https://www.openstreetmap.org/way/1212952526
La Clusaz,France,Haute-Savoie,"La Clusaz;Les Villards-sur-Thônes;Manigod;Thônes",operating,yes,yes,94,14,1446,1030,2476,51,30,europe,,https://www.laclusaz.com/,https://openskimap.org/?obj=9cb83fdd2a49011eec76e3d1bbc2af8f582888a9,9cb83fdd2a49011eec76e3d1bbc2af8f582888a9,Point,45.887475,6.435374,https://www.openstreetmap.org/relation/5994241 https://www.skimap.org/SkiAreas/view/806
,Germany,Baden-Württemberg,Winterlingen,operating,yes,no,1,,46,717,763,1,1,europe,,,https://openskimap.org/?obj=9cbdd84c-80ba-4124-8f59-0006f9970fcf,9cbdd84c-80ba-4124-8f59-0006f9970fcf,Point,48.165449,9.110682,
Garmisch - Wank,Germany,Bavaria,Garmisch-Partenkirchen,abandoned,yes,no,,,1006,736,1742,2,,europe,,https://zugspitze.de/,https://openskimap.org/?obj=9cc04f6e986880514c95b4d52ec532ea782da723,9cc04f6e986880514c95b4d52ec532ea782da723,Point,47.507461,11.144257,https://www.skimap.org/SkiAreas/view/16619
Snozone Madrid,Spain,Madrid,,operating,yes,no,,,,,,,,europe,,https://snozonemadrid.com/,https://openskimap.org/?obj=9cc10f146099f8631c4d3beede9f9d052bb57a00,9cc10f146099f8631c4d3beede9f9d052bb57a00,Point,40.298649,-3.925084,https://www.skimap.org/SkiAreas/view/18568
Rigi-Scheidegg,Switzerland,Schwyz,"Gersau;Goldau",operating,yes,no,5,,632,1014,1647,3,1,europe,,,https://openskimap.org/?obj=9cc1615c249cfe3cbf395aa4857f1c91f750ab2c,9cc1615c249cfe3cbf395aa4857f1c91f750ab2c,Point,47.022841,8.527010,https://www.openstreetmap.org/relation/14360200
,Latvia,Dobeles,,operating,no,yes,,2,15,58,73,,,europe,,,https://openskimap.org/?obj=9cca3834-9547-4fc7-947c-eb57450d0084,9cca3834-9547-4fc7-947c-eb57450d0084,Point,56.605524,23.204776,
,Sweden,Stockholm,,operating,no,yes,,2,12,27,39,,,europe,,,https://openskimap.org/?obj=9ccadc54-187a-4482-b2c8-a0a4905e19ae,9ccadc54-187a-4482-b2c8-a0a4905e19ae,Point,59.632825,17.706952,
"モンデウス飛騨位山スノーパーク, Mont Deus Hida-kuraiyama Snow Park",Japan,Gifu Prefecture,,operating,yes,no,5,,262,902,1164,3,,japan,,https://www.montdeus.jp/,https://openskimap.org/?obj=9ccdeda99d8967666ae5df3f0096c304385616a6,9ccdeda99d8967666ae5df3f0096c304385616a6,Polygon,36.057855,137.219564,https://www.openstreetmap.org/way/1176717812 https://www.skimap.org/SkiAreas/view/1704
,"Norway;Russia","Murmansk;Troms og Finnmark",,operating,no,yes,,9,56,90,146,,,europe,,,https://openskimap.org/?obj=9ccf9ef4-f7bb-48c0-b7ed-fcddacdc35d0,9ccf9ef4-f7bb-48c0-b7ed-fcddacdc35d0,Point,69.041974,28.956398,
,Norway,Møre and Romsdal,,operating,no,yes,,24,126,335,461,,,europe,,,https://openskimap.org/?obj=9ccfd88a-260b-49e9-a4c1-1a368894d32b,9ccfd88a-260b-49e9-a4c1-1a368894d32b,Point,62.340484,6.802257,
Svedjebacken,Sweden,Jamtland,,operating,yes,no,,,76,302,378,1,1,europe,,,https://openskimap.org/?obj=9ce25e4fc85e5b40736fe611fe2adf1aeb5cce11,9ce25e4fc85e5b40736fe611fe2adf1aeb5cce11,Polygon,63.023562,16.079344,https://www.openstreetmap.org/relation/18215700
,Norway,Vestfold og Telemark,,operating,no,yes,,42,470,672,1142,,,europe,,,https://openskimap.org/?obj=9ce42947-5418-4888-b11a-2cfb254c2800,9ce42947-5418-4888-b11a-2cfb254c2800,Point,59.496560,8.973245,
Aspen Heights,Canada,Alberta,,abandoned,yes,no,3,,101,623,724,,,north_america,,,https://openskimap.org/?obj=9cf0bf1d2f8043076399dccb617ead5e7bbc64be,9cf0bf1d2f8043076399dccb617ead5e7bbc64be,Point,52.557992,-111.307106,https://www.skimap.org/SkiAreas/view/15680
"ほろたちスキー場, Kokusetsu Horotachi Ski Area",Japan,Hokkaido Prefecture,,operating,yes,no,3,,197,162,359,1,,japan,,http://www.dankejapan.co.jp/horotachi.html,https://openskimap.org/?obj=9cf7eee433a27d16478484fab0d76f7bb8171f89,9cf7eee433a27d16478484fab0d76f7bb8171f89,Polygon,44.015046,142.136157,https://www.openstreetmap.org/way/307319167 https://www.skimap.org/SkiAreas/view/1285
Sugar Bowl Resort,United States,California,,operating,yes,yes,39,,439,2114,2553,12,2,north_america,Q14684041,https://www.sugarbowl.com/,https://openskimap.org/?obj=9cf876d5cd0060b7ebadf941c9fe695ca573f254,9cf876d5cd0060b7ebadf941c9fe695ca573f254,MultiPolygon,39.302981,-120.335026,https://www.openstreetmap.org/relation/10326057 https://www.skimap.org/SkiAreas/view/543
,Norway,Trøndelag,,operating,no,yes,,3,40,263,303,,,europe,,,https://openskimap.org/?obj=9cfaf252-1447-47fc-b0e7-190e88bc6717,9cfaf252-1447-47fc-b0e7-190e88bc6717,Point,63.116715,9.963397,
,United States,Illinois,"Algonquin;Cuba",operating,no,yes,,1,29,227,256,,,north_america,,,https://openskimap.org/?obj=9d05db8a-7a77-4c87-b592-289de950b099,9d05db8a-7a77-4c87-b592-289de950b099,Point,42.229297,-88.203081,
,Sweden,Jamtland,,operating,no,yes,,7,27,444,471,,,europe,,,https://openskimap.org/?obj=9d0aff95-ab16-4602-8f87-7ed6d4eee860,9d0aff95-ab16-4602-8f87-7ed6d4eee860,Point,63.099988,14.605103,
Forêt Blanche : Vars/Risoul,France,Hautes-Alpes,"Crévoux;Risoul;Saint-Andre-D'Embrun;Vars",operating,yes,no,130,,1090,1632,2722,38,18,europe,,https://www.vars.com/hiver/,https://openskimap.org/?obj=9d0b2c5e0fcac9deba9c727a834cac4b43a5d2c9,9d0b2c5e0fcac9deba9c727a834cac4b43a5d2c9,Point,44.589057,6.653534,https://www.openstreetmap.org/relation/17247901 https://www.skimap.org/SkiAreas/view/693
Areál bežeckého lyžovania Dobšinská Ľadová Jaskyňa,Slovakia,"Kosice;Presov",,operating,no,yes,,5,38,849,887,,,europe,,,https://openskimap.org/?obj=9d0dc84ed9b5b7654e33d1826403e5449a765643,9d0dc84ed9b5b7654e33d1826403e5449a765643,Polygon,48.870944,20.289105,https://www.openstreetmap.org/way/1462056065
Howard Wagoner Trails,United States,Minnesota,"Kugler;Tower",operating,no,yes,,11,49,415,464,,,north_america,,,https://openskimap.org/?obj=9d1890e8847f68fa7b5c5d64b2409777637cb5d7,9d1890e8847f68fa7b5c5d64b2409777637cb5d7,Point,47.787026,-92.279335,https://www.openstreetmap.org/relation/18393835
Takanbo (タカンボースキー場),Japan,Toyama Prefecture,,operating,yes,no,,,318,422,740,3,,japan,,https://gokayama-kankou.com/,https://openskimap.org/?obj=9d1d5175ff85ff382f3fdd2f1b126d1a5e08c344,9d1d5175ff85ff382f3fdd2f1b126d1a5e08c344,Point,36.377796,136.864909,https://www.skimap.org/SkiAreas/view/1556
,Poland,dolnoslaskie,"Głuszyca;Mieroszów Obszar Wiejski",operating,yes,no,1,,71,775,846,4,4,europe,,,https://openskimap.org/?obj=9d1e9687-9187-4cd9-9740-78e6e09164f7,9d1e9687-9187-4cd9-9740-78e6e09164f7,Point,50.686745,16.276718,
Mt St Bernard,Australia,Victoria,Hotham Heights,operating,yes,no,,,93,1441,1534,2,2,north_america,,https://www.wangskiclub.org.au/,https://openskimap.org/?obj=9d2505d392154c2677a0bb9cb0c5341af7da35fc,9d2505d392154c2677a0bb9cb0c5341af7da35fc,Point,-37.010328,147.079829,https://www.skimap.org/SkiAreas/view/2846
,Finland,Central Finland,Jyväskylä,operating,no,yes,,1,3,79,82,,,europe,,,https://openskimap.org/?obj=9d26dbd7-ffe1-4cdc-9c95-901e6c1f8435,9d26dbd7-ffe1-4cdc-9c95-901e6c1f8435,Point,62.228695,25.804455,
,Finland,Tavastia Proper,Riihimäki,operating,no,yes,,1,13,103,116,,,europe,,,https://openskimap.org/?obj=9d36aa0a-ed33-4ba6-ae19-221a242d04df,9d36aa0a-ed33-4ba6-ae19-221a242d04df,Point,60.744126,24.774835,
庙香山滑雪场,China,Jilin,,operating,yes,no,6,,195,280,475,4,2,north_america,,,https://openskimap.org/?obj=9d3bdaacd065457e2a18b3393dc15d5153f93e2f,9d3bdaacd065457e2a18b3393dc15d5153f93e2f,Polygon,43.954701,125.884381,https://www.openstreetmap.org/way/1291650369
Arapahoe Basin Ski Area,United States,Colorado,,operating,yes,no,54,,508,3295,3803,9,3,north_america,Q4784196,https://www.arapahoebasin.com/,https://openskimap.org/?obj=9d3d1750f6b9ec77e084ef4b7ce1f92b85c426aa,9d3d1750f6b9ec77e084ef4b7ce1f92b85c426aa,Polygon,39.631997,-105.876991,https://www.openstreetmap.org/way/461239598 https://www.skimap.org/SkiAreas/view/513
Puijon hyppyrimäet,Finland,Northern Savonia,Kuopio,operating,yes,no,,,91,137,228,1,,europe,Q1968582,,https://openskimap.org/?obj=9d431ef84b99d1b0246f4e418e623205d4064355,9d431ef84b99d1b0246f4e418e623205d4064355,Polygon,62.908757,27.649753,https://www.openstreetmap.org/way/831853657
Ukko-Kolin hiihtokeskus,Finland,North Karelen,,operating,yes,no,4,,211,100,311,5,3,europe,,https://www.koli.fi/fi/Rinteet,https://openskimap.org/?obj=9d4a0c5add355d725a09f0fc29310d1e44812b6c,9d4a0c5add355d725a09f0fc29310d1e44812b6c,Polygon,63.098991,29.808805,https://www.openstreetmap.org/relation/5999002 https://www.skimap.org/SkiAreas/view/14543
